folio,depto,area,s09b_10_01,s09b_10_02,s09b_10_03,s09b_10_04,s09b_10_05,s09b_10_06,s09b_10_07,s09b_10_08,s09b_10_09,s09b_10_10,s09b_10_11,s09b_10_12,s09b_10_13,s09b_10_14,s09b_10_15,s09b_10_16,s09b_10_17,s09b_10_18,s09b_10_19,s09b_10_20,s09b_10_21,s09b_10_22,s09b_10_23,s09b_10_24,s09b_10_25,s09b_10_26,s09b_10_27,s09b_10_28,s09b_10_29,s09b_11_01,s09b_11_02,s09b_11_03,s09b_11_04,s09b_11_05,s09b_11_06,s09b_11_07,s09b_11_08,s09b_12_01,s09b_12_02,s09b_12_03,s09b_13_01,s09b_13_02,s09b_13_03,s09b_13_03a,s09b_13_04,s09b_13_05,s09b_13_06,s09b_13_07,s09b_13_08,s09b_13_09,s09b_13_10,s09b_13_11,s09b_13_12,s09b_13_13,s09b_13_14,s09b_13_15,s09b_13_16,s09b_13_17,s09b_13_18,s09b_13_19,upm,estrato,factor
261-008229-A-0021,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0041,2.0,1.0,0.0,200.0,0.0,20.0,0.0,0.0,40.0,0.0,35.0,0.0,0.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,200.0,80.0,150.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0,0.0,150.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0051,2.0,1.0,10.0,150.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,150.0,300.0,150.0,300.0,0.0,0.0,500.0,80.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0071,2.0,1.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,50.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0091,2.0,1.0,150.0,300.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0111,2.0,1.0,20.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,50.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0121,2.0,1.0,45.0,150.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0141,2.0,1.0,50.0,150.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,200.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0161,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0181,2.0,1.0,30.0,100.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,0.0,0.0,20.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008229-A-0211,2.0,1.0,40.0,200.0,0.0,0.0,0.0,0.0,100.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008229-A,11,338.3394470214844
261-008351-A-0021,2.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0041,2.0,1.0,50.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0061,2.0,1.0,30.0,200.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,183.0,0.0,182.0,0.0,250.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0091,2.0,1.0,50.0,200.0,0.0,0.0,0.0,0.0,50.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0111,2.0,1.0,30.0,200.0,40.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,120.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,450.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0131,2.0,1.0,20.0,300.0,400.0,0.0,0.0,0.0,80.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,125.0,0.0,130.0,0.0,350.0,400.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0151,2.0,1.0,30.0,200.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,149.0,0.0,133.0,0.0,300.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0171,2.0,1.0,40.0,100.0,500.0,0.0,0.0,0.0,150.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,80.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,100.0,125.0,0.0,125.0,0.0,0.0,450.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0191,2.0,1.0,10.0,200.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0221,2.0,1.0,15.0,200.0,0.0,0.0,0.0,10.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0241,2.0,1.0,10.0,150.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008351-A-0261,2.0,1.0,5.0,150.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,300.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008351-A,11,324.91326904296875
261-008471-A-0011,2.0,1.0,14.0,300.0,0.0,0.0,0.0,0.0,5.0,30.0,10.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0051,2.0,1.0,10.0,100.0,0.0,5.0,0.0,0.0,20.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,40.0,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0101,2.0,1.0,100.0,180.0,0.0,0.0,0.0,10.0,20.0,200.0,0.0,0.0,0.0,0.0,180.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0141,2.0,1.0,120.0,180.0,0.0,0.0,0.0,0.0,50.0,20.0,40.0,0.0,454.0,140.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.0,219.0,0.0,0.0,0.0,150.0,150.0,250.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,500.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0181,2.0,1.0,15.0,400.0,80.0,0.0,0.0,0.0,50.0,120.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,30.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0221,2.0,1.0,0.0,150.0,50.0,0.0,0.0,0.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,40.0,0.0,0.0,300.0,70.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0261,2.0,1.0,45.0,200.0,40.0,0.0,0.0,0.0,35.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0301,2.0,1.0,60.0,220.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,200.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,149.0,0.0,100.0,0.0,200.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,220.0,376.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0351,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,10.0,500.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0391,2.0,1.0,100.0,150.0,0.0,0.0,0.0,0.0,30.0,0.0,50.0,0.0,0.0,0.0,0.0,200.0,150.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,500.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0431,2.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,50.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,120.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008471-A-0471,2.0,1.0,50.0,200.0,50.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,115.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008471-A,11,338.4513244628906
261-008574-A-0011,2.0,1.0,50.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,250.0,50.0,50.0,0.0,200.0,0.0,50.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0021,2.0,1.0,100.0,200.0,0.0,0.0,0.0,10.0,30.0,0.0,40.0,0.0,0.0,0.0,200.0,0.0,300.0,0.0,0.0,50.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,150.0,0.0,200.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,300.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0031,2.0,1.0,50.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0041,2.0,1.0,50.0,150.0,0.0,0.0,0.0,0.0,30.0,30.0,10.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,200.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,150.0,100.0,0.0,0.0,0.0,300.0,150.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0051,2.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0061,2.0,1.0,75.0,180.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0071,2.0,1.0,50.0,200.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0081,2.0,1.0,75.0,150.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0091,2.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,20.0,10.0,30.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,80.0,40.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0101,2.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,200.0,45.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0111,2.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,150.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
261-008574-A-0131,2.0,1.0,50.0,154.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,50.0,50.0,15.0,0.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,125.0,200.0,300.0,0.0,0.0,50.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,60.0,80.0,0.0,0.0,0.0,0.0,250.0,45.0,0.0,0.0,0.0,261-008574-A,11,131.9960174560547
262-008670-A-0031,2.0,1.0,30.0,100.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,300.0,150.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,262-008670-A,12,247.85499572753906
262-008670-A-0051,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262-008670-A,12,247.85499572753906
